"spkid","full_name","pdes","name","prefix","neo","pha","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch.mjd","epoch.cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp.cal","per","per.y","moid","moid.ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A2","A3","DT"
3830971,"       (2015 VO165)","2015 VO165",,,N,N,8.6,,,,,,,,,,,,,,,,,.1754,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2100162642299962,39.55222575771418,31.24561506209761,10.00919024500236,58.42245769058323,49.40901565177034,329.3441782689274,47.85883645333073,.003962302988024188,2467337.369649728423,2043-03-28.8696497,90856.25230783144,248.750861896869,30.2712,11780.642904,26.0752,5.441,.00051482,.009914,.013374,.0010128,.00089653,.089432,.031729,.011996,1.4898E-6,9.9422,34.161,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,32,,,4,.12736,,,,,
3830973,"       (2015 VR165)","2015 VR165",,,N,N,8.7,,,,,,,,,,,,,,,,,.19299,,2,2459600.5,59600,2022-01-21.0000000,J2000,.05037221834841769,39.61661161632495,37.62103500576297,12.71906053747067,61.03558307866036,305.6737084891868,47.90016083215796,41.61218822688694,.003952647470318309,2447481.999376846643,1988-11-16.4993768,91078.19574180468,249.358509902272,36.6372,14258.099124,32.7354,5.508,.00072678,.0060243,.026486,.0013307,.0012187,.90725,.78754,.0063278,9.016E-7,200.06,20.775,TNO,"Otto Matic",801,2014-11-17,2017-01-26,29,,,5,.15039,,,,,
3830975,"       (2015 VS165)","2015 VS165",,,N,N,9.2,,,,,,,,,,,,,,,,,.29676,,2,2459600.5,59600,2022-01-21.0000000,J2000,.186851480578233,39.61795468197643,32.21528119216779,3.074110796125474,120.2576440138627,188.2177641849163,88.34620490764817,47.02062817178506,.003952446477355624,2437248.216316007896,1960-11-09.7163160,91082.82732290337,249.371190480228,31.2017,12142.765589,27.1167,5.545,.001622,.026656,.043286,.00060611,.031592,.12072,.31549,.031636,3.9889E-6,57.407,91.923,TNO,"Otto Matic",858,2015-08-11,2017-12-16,23,,,5,.20058,,,,,
3830977,"       (2015 VU165)","2015 VU165",,,N,N,9.1,,,,,,,,,,,,,,,,,.26766,,2,2459600.5,59600,2022-01-21.0000000,J2000,.1604728189649781,39.32514966254921,33.01453203998028,5.136029989491541,80.42669079765082,7.54942371915399,340.9387752289598,45.63576728511813,.003996671906040879,2464369.774341041003,2035-02-11.2743410,90074.94446963939,246.611757617083,32.031,12465.50427,27.8757,5.538,.00084789,.010501,.025157,.0010727,.006987,.41287,.26668,.012186,1.6008E-6,68.447,36.077,TNO,"Otto Matic",858,2015-08-11,2017-12-16,37,,,5,.1098,,,,,
3830986,"       (2015 VY165)","2015 VY165",,,N,N,7.7,,,,,,,,,,,,,,,,,.084475,,2,2459600.5,59600,2022-01-21.0000000,J2000,.3073173838369772,48.00504763151455,33.25226198242802,1.286594669100987,83.05050422455047,272.6947584348408,35.30721427432264,62.75783328060108,.002963287004884439,2447685.618243313889,1989-06-08.1182433,121486.7137090014,332.612494754282,32.2489,12550.304413,28.2888,5.888,.00035999,.01266,.0095054,.00061924,.018196,.054652,.012802,.016551,1.1723E-6,5.8835,48.06,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,47,,,4,.12616,,,,,
3830988,"       (2015 VZ165)","2015 VZ165",,,N,N,8.0,,,,,,,,,,,,,,,,,.10958,,2,2459600.5,59600,2022-01-21.0000000,J2000,.3727052002647687,47.99420342860014,30.10651422819567,4.116769919476066,102.4138428883201,264.0873370927839,25.01027727627652,65.8818926290046,.002964291385571876,2451163.314169346077,1998-12-15.8141693,121445.5507822988,332.499796803008,29.1085,11328.154945,25.1601,5.730,.00058889,.026019,.012533,.00062891,.012032,.095486,.015592,.035716,2.4105E-6,10.648,98.759,TNO,"Otto Matic",771,2015-08-12,2017-09-21,30,,,4,.079664,,,,,
3830989,"       (2015 VB166)","2015 VB166",,,N,N,8.93,,,,,,,,,,,,,,,,,.10186,,3,2459600.5,59600,2022-01-21.0000000,J2000,.3291380328229331,47.81369228097837,32.07638766161609,1.044768444059718,104.1061482891549,315.7742848853956,3.172373257503006,63.55099690034065,.002981093863892436,2458536.335836661374,2019-02-21.8358367,120761.0415627589,330.625712697492,31.0892,12098.983964,27.0464,5.833,8.3912E-5,.0070521,.00082394,.00040785,.027085,.044064,.01626,.0093733,6.5953E-7,5.5392,26.717,TNO,"Otto Matic",1938,2015-08-20,2020-12-09,41,,,3,.12329,,,,,
3830992,"       (2015 VC166)","2015 VC166",,,N,N,9.0,,,,,,,,,,,,,,,,,.29666,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2419416090065929,48.24657855782671,36.57372371248313,2.912244731577006,50.22655809160792,28.09803764869031,350.1114445910644,59.91943340317029,.002941062767467283,2462962.738820034163,2031-04-06.2388200,122404.7320520182,335.125891997312,35.5895,13850.365715,31.4794,6.009,.00055527,.01708,.016278,.001488,.00092274,.2666,.14732,.021212,1.5618E-6,51.339,65.,TNO,"Otto Matic",739,2015-09-12,2017-09-20,24,,,5,.27094,,,,,
3830990,"       (2015 VD166)","2015 VD166",,,N,N,9.3,,,,,,,,,,,,,,,,,.2715,,2,2459600.5,59600,2022-01-21.0000000,J2000,.3627760807688618,47.93542540251143,30.54559964500019,1.910595374146877,217.2418654060137,157.3227914248272,23.15705505363607,65.32525116002266,.002969745241320453,2451802.842904221769,2000-09-15.3429042,121222.519356553,331.889170038475,29.5473,11498.922741,25.5976,5.762,.00022326,.010784,.0049806,.00065436,.0051332,.045652,.013487,.014697,1.0022E-6,5.734,40.908,TNO,"Otto Matic",1122,2014-11-17,2017-12-13,40,,,4,.18882,,,,,
3830991,"       (2015 VE166)","2015 VE166",,,N,N,9.3,,,,,,,,,,,,,,,,,.19348,,2,2459600.5,59600,2022-01-21.0000000,J2000,.216822852158953,48.04280743319897,37.62602889980942,4.340147995653078,62.56613960720969,323.6063061192409,22.32127350543875,58.45958596658851,.002959794146739522,2452059.004747694150,2001-05-29.5047477,121630.0803880473,333.005011329356,36.6319,14256.036523,32.6694,6.024,.00055292,.014887,.016349,.0012063,.0030425,.28621,.1641,.018114,1.3757E-6,58.266,56.533,TNO,"Otto Matic",823,2015-09-12,2017-12-13,30,,,5,.27807,,,,,
3830994,"       (2015 VF166)","2015 VF166",,,N,N,8.9,,,,,,,,,,,,,,,,,.19302,,2,2459600.5,59600,2022-01-21.0000000,J2000,.3153752236258162,47.78669368583669,32.71595447832757,1.568435169187731,173.4604358206648,293.076138348622,337.3251721788391,62.85743289334581,.002983620614768464,2467200.269122429310,2042-11-11.7691224,120658.7721703139,330.345714360887,31.733,12349.53161,27.499,5.858,.00091859,.031007,.023223,.00061869,.037638,.13145,.021764,.040785,2.9039E-6,13.606,117.44,TNO,"Otto Matic",828,2015-09-07,2017-12-13,29,,,4,.15253,,,,,
3830995,"       (2015 VG166)","2015 VG166",,,N,N,9.0,,,,,,,,,,,,,,,,,.23856,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2140427579883543,48.00987658910784,37.73371019329468,17.15746246279435,51.48305754861425,330.5048367314066,24.56467397094951,58.28604298492101,.002962839933516939,2451309.578275520998,1999-05-11.0782755,121505.0451857094,332.662683602216,36.7485,14301.413745,32.8184,5.779,.00029697,.0087605,.0097738,.00097409,9.5908E-5,.15173,.08821,.010636,8.1096E-7,30.825,33.257,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,35,,,4,.19704,,,,,
3830993,"       (2015 VH166)","2015 VH166",,,N,N,9.0,,,,,,,,,,,,,,,,,.17592,,2,2459600.5,59600,2022-01-21.0000000,J2000,.3172023382062704,47.90931647754041,32.71236926900039,3.387330077331191,69.24906089595905,7.010073725421798,353.2653040157092,63.10626368608043,.002972173185115907,2461866.416406896113,2028-04-04.9164069,121123.4936789058,331.618052508982,31.7277,12347.469009,27.6244,5.854,.0002282,.0095072,.0057247,.00073524,.0042965,.084074,.037757,.012523,8.847E-7,13.142,36.054,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,38,,,4,.16623,,,,,
3830996,"       (2015 VJ166)","2015 VJ166",,,N,N,9.3,,,,,,,,,,,,,,,,,.23946,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2997376728919763,47.83363695419536,33.49609392758521,3.650048517099332,200.9954214476997,184.6000188257979,19.13244645109397,62.17117998080552,.002979229566657687,2453178.555660692802,2004-06-22.0556607,120836.6095815415,330.832606657198,32.5008,12648.336336,28.5395,5.882,.00022264,.01006,.005347,.00077903,.0068015,.084214,.038046,.013076,9.3988E-7,13.781,38.121,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,30,,,4,.17255,,,,,
3830998,"       (2015 VK166)","2015 VK166",,,N,N,7.4,,,,,,,,,,,,,,,,,.10565,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2070814534920102,48.26029775836233,38.26648515260346,2.323730327151062,135.0735674500634,233.8888929342053,33.59012478832141,58.25411036412121,.002939808750270637,2448174.544217934543,1990-10-10.0442179,122456.9455298269,335.268844708629,37.2671,14503.237307,33.3143,6.062,.00043307,.010419,.014052,9.1348E-5,.024337,.14136,.07127,.012577,9.5203E-7,26.808,39.657,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,41,,,4,.10231,,,,,
3830997,"       (2015 VL166)","2015 VL166",,,N,N,10.1,,,,,,,,,,,,,,,,,.37646,,2,2459600.5,59600,2022-01-21.0000000,J2000,.3240159201470681,47.96373698839011,32.42272261440493,5.451474636159397,196.5360290222884,236.0417034577148,355.1204723947542,63.50475136237529,.002967116199227236,2461245.035393159402,2026-07-23.5353932,121329.9297458453,332.183243657345,31.4407,12235.777219,27.3636,5.827,.00031602,.012905,.0075035,.00086357,.0060018,.12946,.058197,.017086,1.1975E-6,20.133,48.967,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,30,,,4,.24022,,,,,
3831004,"       (2015 VM166)","2015 VM166",,,N,N,8.3,,,,,,,,,,,,,,,,,.11373,,2,2459600.5,59600,2022-01-21.0000000,J2000,.4462122572943313,63.5270114398578,35.18048026611605,.8117152985234793,100.7431180431327,265.8037992976724,20.57746009758041,91.87354261359955,.001946553912251672,2449029.274631894228,1993-02-10.7746319,184942.2190334152,506.344199954593,34.18,13301.8306,30.2272,6.335,.0005118,.038001,.012658,.00072193,.059096,.089328,.010725,.054958,1.7466E-6,8.6416,165.95,TNO,"Otto Matic",1041,2014-11-17,2017-09-23,38,,,4,.15886,,,,,
3831002,"       (2015 VN166)","2015 VN166",,,N,N,9.2,,,,,,,,,,,,,,,,,.33124,,2,2459600.5,59600,2022-01-21.0000000,J2000,.4858809478189809,63.28304348516799,32.53501833572478,6.024789298770351,227.3344979770276,119.3391300547311,26.18515514570035,94.0310686346112,.001957821247720293,2446225.859605127069,1985-06-09.3596051,183877.8695548369,503.430169896884,31.5334,12271.853278,27.5944,6.145,.00065295,.053622,.014499,.0010362,.00053056,.039782,.033006,.079676,2.4884E-6,1.4372,233.71,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,36,,,4,.24387,,,,,
3831009,"       (2015 VO166)","2015 VO166",,,N,N,5.9,,,,,,,,,,,,,,,,,.33112,,2,2459600.5,59600,2022-01-21.0000000,J2000,.4923333219676985,76.21611021923455,38.69237948754255,11.24021871669455,213.8140000457897,67.03803203250582,75.19010838783048,113.7398409509266,.001481268895939027,2408839.892932662049,1883-01-29.3929327,243034.874347904,665.39322203396,37.6939,14669.335063,33.5696,6.603,.0042751,.42243,.11191,.0039098,.0052799,.38342,1.1308,.6304,1.2315E-5,341.52,2020.5,TNO,"Otto Matic",1122,2014-11-17,2017-12-13,37,,,6,.26911,,,,,
3831006,"       (2015 VP166)","2015 VP166",,,N,N,8.2,,,,,,,,,,,,,,,,,.2884,,2,2459600.5,59600,2022-01-21.0000000,J2000,.5295976159063811,75.98955447420657,35.7456675908787,21.26656583457653,49.59786300170744,301.7427719057627,20.78979361933881,116.2334413575344,.001487898227871673,2445627.908844301764,1983-10-20.4088443,241952.0322401036,662.428561916779,34.7916,13539.846972,31.0193,6.110,.00078491,.090045,.018408,.0012359,9.0726E-5,.050883,.034601,.13773,2.6447E-6,2.7992,430.06,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,26,,,4,.21463,,,,,
3831026,"       (2015 VQ166)","2015 VQ166",,,N,N,8.0,,,,,,,,,,,,,,,,,.25178,,2,2459600.5,59600,2022-01-21.0000000,J2000,.05235473826462827,43.81565182269291,41.52169483962174,2.018248547409133,58.329246757624,278.0590684132689,73.99751260475546,46.10960880576408,.003398287817669157,2437825.560214143545,1962-06-10.0602141,105935.7003630491,290.036140624364,40.5138,15766.755546,36.516,5.911,.0014332,.0073925,.058079,.0015995,.007802,.54698,.37883,.0077795,8.6003E-7,114.17,26.81,TNO,"Otto Matic",801,2014-11-17,2017-01-26,37,,,4,.17653,,,,,
3831027,"       (2015 VR166)","2015 VR166",,,N,N,8.0,,,,,,,,,,,,,,,,,.1884,,2,2459600.5,59600,2022-01-21.0000000,J2000,.1707668275467814,43.72902381374234,36.26155714535191,6.829548558573966,227.1673228200923,186.3625805844626,4.573833114160911,51.19649048213277,.003408390924147893,2458258.566748812159,2018-05-20.0667488,105621.6871866014,289.176419402057,35.2732,13727.271244,31.25,5.791,8.7752E-5,.0051204,.0017983,.0009747,.00045647,.30922,.21569,.0059948,5.9865E-7,63.293,18.551,TNO,"Otto Matic",858,2015-08-11,2017-12-16,41,,,5,.11767,,,,,
3831029,"       (2015 VS166)","2015 VS166",,,N,N,7.5,,,,,,,,,,,,,,,,,.18136,,2,2459600.5,59600,2022-01-21.0000000,J2000,.1326017376427387,43.81090265766183,38.001500837559,2.733683314911029,69.7521710108314,199.0165130619148,137.2248214218783,49.62030447776467,.003398840401594245,2419226.488511401658,1911-07-08.9885114,105918.4773227775,289.98898651,36.9867,14394.114039,32.7293,5.864,.00071707,.0085751,.025689,.0014001,.010939,.36478,.50301,.0097122,9.9788E-7,137.59,31.097,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,46,,,5,.18867,,,,,
3831028,"       (2015 VT166)","2015 VT166",,,N,N,8.0,,,,,,,,,,,,,,,,,.16939,,2,2459600.5,59600,2022-01-21.0000000,J2000,.199941120313551,43.75789795969357,35.00889481906638,8.262891715114554,67.0232214471831,70.60088291735242,304.2661838843796,52.50690110032075,.00340501788254248,2475968.641971109046,2066-11-14.1419711,105726.3169881484,289.46288018658,34.0321,13244.272357,29.705,5.743,.0014066,.024805,.042285,.0012765,.0022696,.05173,.10932,.029765,2.8953E-6,18.196,89.901,TNO,"Otto Matic",828,2015-09-07,2017-12-13,33,,,4,.17136,,,,,
3831031,"       (2015 VU166)","2015 VU166",,,N,N,7.8,,,,,,,,,,,,,,,,,.19466,,2,2459600.5,59600,2022-01-21.0000000,J2000,.08498399375882944,43.8100088694338,40.08685934909958,3.552746977752482,76.57264526599015,153.4606140030334,190.1064633935653,47.53315838976803,.003398944414094324,2509584.705655715079,2158-11-28.2056557,105915.2360677616,289.980112437403,39.078,15207.98526,34.6719,5.890,.00025049,.0057499,.014938,.0019538,.013993,2.4036,2.8414,.0062385,6.6914E-7,838.73,20.851,TNO,"Otto Matic",828,2015-09-07,2017-12-13,31,,,6,.17007,,,,,
3831030,"       (2015 VV166)","2015 VV166",,,N,N,7.9,,,,,,,,,,,,,,,,,.23445,,2,2459600.5,59600,2022-01-21.0000000,J2000,.07339646121554594,43.7802093523966,40.56689691465493,2.763008025104865,148.2434610106414,46.8593546929628,229.1868372324525,46.99352179013826,.003402415302095495,2498047.647438756729,2127-04-28.1474388,105807.1893158609,289.684296552665,39.5674,15398.445058,35.1024,5.898,.0010465,.0078715,.041687,.00018985,.036142,1.0367,1.2382,.0084492,9.1761E-7,356.59,28.535,TNO,"Otto Matic",828,2015-09-07,2017-12-13,33,,,5,.16703,,,,,
3831033,"       (2015 VW166)","2015 VW166",,,N,N,9.0,,,,,,,,,,,,,,,,,.34584,,2,2459600.5,59600,2022-01-21.0000000,J2000,.09018533406013277,43.75551529137569,39.80940952784973,1.51548048246949,59.22964277521345,70.93722742071786,298.1278378304464,47.70162105490166,.003405296012235016,2477769.893188507194,2071-10-20.3931885,105717.6817247436,289.43923812387,38.8246,15109.369582,34.4833,5.893,.0014863,.011831,.055574,.0014215,.0073959,.21636,.069526,.012898,1.3811E-6,22.546,42.877,TNO,"Otto Matic",831,2015-09-07,2017-12-16,35,,,4,.21855,,,,,
3831032,"       (2015 VX166)","2015 VX166",,,N,N,8.4,,,,,,,,,,,,,,,,,.39691,,2,2459600.5,59600,2022-01-21.0000000,J2000,.1208992906363695,43.66732727623241,38.38797838454973,3.063549704461685,43.99730764823622,154.2885469682745,228.7554519711566,48.9466761679151,.003415616927815093,2498025.344121146249,2127-04-05.8441211,105398.2362800518,288.564644161675,37.3872,14549.976624,32.9238,5.862,.0011637,.012597,.042087,.0023023,.00584,.80254,1.0532,.014119,1.4779E-6,293.68,45.606,TNO,"Otto Matic",746,2015-09-07,2017-09-22,31,,,5,.22007,,,,,
3831035,"       (2015 VY166)","2015 VY166",,,N,N,9.1,,,,,,,,,,,,,,,,,.30925,,2,2459600.5,59600,2022-01-21.0000000,J2000,.0780915708140313,43.80361326469197,40.38292029752184,1.225413842240893,60.80859807751168,281.3631863341652,68.79593242287297,47.2243062318621,.0033996888423568,2439364.550296090958,1966-08-27.0502961,105892.0438584708,289.916615628941,39.376,15323.95792,35.3931,5.903,.0014397,.012123,.053418,.0015467,.010812,.37217,.20544,.01307,1.4114E-6,66.142,43.961,TNO,"Otto Matic",828,2015-09-07,2017-12-13,30,,,4,.17104,,,,,
3831034,"       (2015 VZ166)","2015 VZ166",,,N,N,9.4,,,,,,,,,,,,,,,,,.38655,,2,2459600.5,59600,2022-01-21.0000000,J2000,.06486676654838963,43.825195112806,40.98239641248599,4.460805461731602,61.08708093759996,350.7198032288004,5.460061455757282,46.66799381312601,.003397177871180685,2457993.265506311377,2017-08-27.7655063,105970.312315405,290.130902985366,39.9936,15564.309312,35.9728,5.893,.00012176,.0066924,.0013881,.0013162,.0032705,.82502,.72313,.0071265,7.7816E-7,212.8,24.274,TNO,"Otto Matic",1119,2014-11-23,2017-12-16,27,,,5,.25331,,,,,
3831037,"       (2015 VA167)","2015 VA167",,,N,N,7.6,,,,,,,,,,,,,,,,,.11807,,2,2459600.5,59600,2022-01-21.0000000,J2000,.09575774771250012,43.81325066283446,39.61779245939823,11.37675509960194,222.0378774950367,224.1345251469608,337.4648265556129,48.0087088662707,.003398567183293808,2466231.286513552630,2040-03-17.7865136,105926.9923424309,290.01229936326,38.6435,15038.890895,34.5442,5.782,.00050552,.007932,.017178,.0012832,.0009283,.39303,.30582,.0086916,9.2292E-7,91.036,28.766,TNO,"Otto Matic",1034,2014-11-17,2017-09-16,36,,,4,.10995,,,,,
3831036,"       (2015 VB167)","2015 VB167",,,N,N,8.9,,,,,,,,,,,,,,,,,.53687,,2,2459600.5,59600,2022-01-21.0000000,J2000,.07086044139764062,43.77282454875297,40.67106288000686,2.940731218682059,101.3893408167482,325.4536260530221,352.7760050861627,46.87458621749909,.003403276357861003,2461723.158918706707,2027-11-13.6589187,105780.419262297,289.611004140444,39.6855,15444.406035,35.6127,5.898,.00021658,.0054631,.0074051,.00066786,.016182,.5357,.46014,.0058503,6.3713E-7,135.3,19.803,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,38,,,4,.19994,,,,,
3831038,"       (2015 VC167)","2015 VC167",,,N,N,8.4,,,,,,,,,,,,,,,,,.24156,,2,2459600.5,59600,2022-01-21.0000000,J2000,.1415196104796891,43.82370530258628,37.62179159838759,3.696545600435891,163.5808830545995,277.9043959963161,343.230268664472,50.02561900678499,.003397351105961597,2464536.619586256747,2035-07-28.1195863,105964.9087691525,290.116108882006,36.6397,14259.072049,32.5191,5.853,.00063001,.010019,.020911,.00061404,.021547,.42675,.29954,.011437,1.1651E-6,89.36,36.339,TNO,"Otto Matic",747,2015-09-06,2017-09-22,29,,,5,.15306,,,,,
3831042,"       (2015 VD167)","2015 VD167",,,N,N,9.1,,,,,,,,,,,,,,,,,.23356,,2,2459600.5,59600,2022-01-21.0000000,J2000,.4194962481867167,55.84289612504632,32.41701071270885,16.2581746406382,52.97051967105183,307.8170385600314,26.69843290482805,79.26878153738377,.002361849245194792,2448296.462301935106,1991-02-08.9623019,152422.9375487974,417.311259544962,31.4407,12235.777219,27.5761,5.803,.0010335,.061105,.022824,.0013372,.00015022,.096988,.02725,.086738,3.8766E-6,8.241,250.18,TNO,"Otto Matic",746,2015-09-07,2017-09-22,25,,,4,.19514,,,,,
3831046,"       (2015 VE167)","2015 VE167",,,N,N,9.3,,,,,,,,,,,,,,,,,.33512,,2,2459600.5,59600,2022-01-21.0000000,J2000,.3888020063848665,55.51231161269934,33.92901347861991,29.69811291103003,56.45256700110182,3.229177034995035,1.779174831927672,77.09560974677878,.002382978397627532,2458853.881888103140,2020-01-05.3818881,151071.4492243875,413.611086172177,32.942,12820.03814,28.9082,5.322,.0001447,.012018,.0031378,.0010444,.00016325,.13628,.055173,.016691,7.7385E-7,23.091,49.059,TNO,"Otto Matic",828,2015-09-07,2017-12-13,30,,,4,.20299,,,,,
3831045,"       (2015 VF167)","2015 VF167",,,N,N,8.5,,,,,,,,,,,,,,,,,.17403,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2748636978322153,55.69294774024854,40.38497818118751,36.62901552302663,50.91113324213357,17.53067295293761,354.665528547937,71.00091729930956,.002371394271184341,2461850.008450317237,2028-03-19.5084503,151809.4246808676,415.631552856585,39.4144,15338.902048,35.4365,5.142,.00042224,.016804,.012852,.0011597,6.0452E-5,.24219,.12714,.021423,1.0733E-6,54.431,68.709,TNO,"Otto Matic",801,2014-11-17,2017-01-26,41,,,5,.14196,,,,,
3831057,"       (2015 VG167)","2015 VG167",,,N,N,8.0,,,,,,,,,,,,,,,,,.28641,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2515567079964988,42.36148863948358,31.705172011504,4.749782831041418,67.75077310183688,68.4635527659208,311.4692480432332,53.01780526746316,.003574762996829902,2473176.435523502903,2059-03-23.9355235,100705.9769610595,275.717938291744,30.7222,11956.158574,26.3721,5.627,.0011259,.025603,.029035,.0012504,.0040783,.038615,.08606,.032043,3.2408E-6,11.775,91.297,TNO,"Otto Matic",828,2015-09-07,2017-12-13,33,,,4,.11535,,,,,
3831060,"       (2015 VH167)","2015 VH167",,,N,N,7.9,,,,,,,,,,,,,,,,,.14239,,2,2459600.5,59600,2022-01-21.0000000,J2000,.1438597864903917,42.44535501471307,36.33917530478757,.6717367736628181,66.46232052104416,295.2350493441319,45.68240634894136,48.55153472463857,.003564173347850027,2446783.388740106369,1986-12-18.8887401,101005.1882625626,276.537134189083,35.3373,13752.217041,31.3826,5.775,.0012492,.017433,.038671,.0012852,.028596,.40156,.22664,.019941,2.1958E-6,70.941,62.227,TNO,"Otto Matic",828,2015-09-07,2017-12-13,36,,,5,.13918,,,,,
3831058,"       (2015 VJ167)","2015 VJ167",,,N,N,8.2,,,,,,,,,,,,,,,,,.15956,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2036709676379258,42.25317758584502,33.64743202115885,3.511205070638693,97.07536818979614,39.8719339154867,304.8474620053393,50.8589231505312,.003588517028701461,2474969.672712165775,2064-02-19.1727122,100319.9921083472,274.661169358925,32.6621,12711.109457,28.3003,5.692,.00066298,.013463,.018347,.00076448,.012821,.030466,.062959,.016204,1.715E-6,10.208,47.945,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,41,,,4,.13161,,,,,
3831059,"       (2015 VK167)","2015 VK167",,,N,N,9.4,,,,,,,,,,,,,,,,,.28774,,2,2459600.5,59600,2022-01-21.0000000,J2000,.2695544157321426,42.49677059285833,31.04157842519751,11.98365056961885,220.7141505107782,119.6525415234882,50.84660706773885,53.95196276051916,.003557707023780521,2445308.539833558920,1982-12-05.0398336,101188.7706305433,277.039755319763,30.0512,11695.025504,26.1713,5.507,.00043427,.011192,.011139,.00083495,.00070761,.037994,.022196,.014209,1.4054E-6,2.1079,39.974,TNO,"Otto Matic",1125,2014-11-17,2017-12-16,39,,,3,.25653,,,,,
3831084,"       (2015 VL167)","2015 VL167",,,N,N,9.6,,,,,,,,,,,,,,,,,.23124,,2,2459600.5,59600,2022-01-21.0000000,J2000,.1481861605486674,36.56944723858627,31.1503612589131,10.60364823186361,49.78559641256119,13.79492413727523,358.7185498962335,41.98853321825944,.004456834220944297,2459888.024740710446,2022-11-04.5247407,80774.82404623176,221.149415595433,30.1647,11739.196299,26.1189,5.296,.00076465,.010873,.019703,.0014053,.0001942,1.1171,.81247,.012484,1.9877E-6,182.41,36.025,TNO,"Otto Matic",534,2015-08-11,2017-01-26,20,,,5,.16639,,,,,
3831086,"       (2015 VN167)","2015 VN167",,,N,N,8.3,,,,,,,,,,,,,,,,,.12443,,2,2459600.5,59600,2022-01-21.0000000,J2000,.07419221414148484,36.57301931597119,33.85958603508,4.331647428815803,182.4912377369489,246.5575283334224,352.9788895513086,39.28645259686239,.004456181290110679,2461176.089050713203,2026-05-15.5890507,80786.65937557908,221.181818961202,32.8763,12794.469671,28.803,5.415,.00028211,.0038083,.0086005,.00074065,.010799,.62995,.53647,.0040908,6.9602E-7,120.48,12.618,TNO,"Otto Matic",858,2015-08-11,2017-12-16,37,,,5,.11306,,,,,
3831104,"       (2015 VO167)","2015 VO167",,,N,N,8.2,,,,,,,,,,,,,,,,,.20825,,2,2459600.5,59600,2022-01-21.0000000,J2000,.411882942053576,59.36208500596761,34.9118547872752,17.60876819358758,51.50372757305076,300.233598357608,28.68696533160472,83.81231522466003,.002154965661053597,2446288.471019649935,1985-08-10.9710196,167056.0262310585,457.374472911864,33.9434,13209.752978,30.1133,5.955,.00054738,.032984,.013814,.00092142,.00013955,.050072,.017468,.04657,1.7961E-6,4.2465,139.24,TNO,"Otto Matic",1122,2014-11-17,2017-12-13,45,,,4,.17767,,,,,
3831106,"       (2015 VP167)","2015 VP167",,,N,N,8.5,,,,,,,,,,,,,,,,,.20699,,2,2459600.5,59600,2022-01-21.0000000,J2000,.1213660493423408,40.79341260427717,35.84247727730399,21.69929336318184,55.46727062218232,313.2437502784201,39.35889355705287,45.74434793125033,.0037828490947704,2449195.936515967665,1993-07-27.4365160,95166.36560990024,260.551308993567,34.8806,13574.483102,31.0511,5.292,.0006415,.0080537,.020081,.0010808,.00036135,.34863,.24309,.0090312,1.1203E-6,66.742,28.183,TNO,"Otto Matic",857,2015-08-12,2017-12-16,38,,,4,.14926,,,,,
3831105,"       (2015 VQ167)","2015 VQ167",,,N,N,8.4,,,,,,,,,,,,,,,,,.27834,,2,2459600.5,59600,2022-01-21.0000000,J2000,.5543621075187586,85.52666889204521,38.11392447599198,28.66850952725159,228.5693594939243,250.2985473045616,343.5768964035498,132.9394133080984,.001246096676862333,2472780.138387130213,2058-02-20.6383871,288902.142734606,790.970958890092,37.2387,14492.184879,33.5208,5.982,.0022455,.30628,.055976,.0016747,.00021655,.10439,.093644,.47607,6.6935E-6,4.6171,1551.9,TNO,"Otto Matic",831,2015-09-07,2017-12-16,26,,,4,.1827,,,,,
