spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch.mjd,epoch.cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp.cal,per,per.y,moid,moid.ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT,sigma_a/a,pdes2,Nopp,Mean anomaly degrees barycentric 2022-01-21 00:00:00,Argument of perihelion J2000.0 degrees barycentric 2022-01-21 00:00:00,Longitude of ascending node J2000.0 degrees barycentric 2022-01-21 00:00:00,Inclination to ecliptic J2000.0 degrees barycentric 2022-01-21 00:00:00,Orbital eccentricity barycentric 2022-01-21 00:00:00,Mean daily motion degrees per day barycentric 2022-01-21 00:00:00,Semimajor axis AU barycentric 2022-01-21 00:00:00,Perihelion distance AU barycentric 2022-01-21 00:00:00,Orbital period days barycentric 2022-01-21 00:00:00,Unpacked MPC designation,Packed MPC designation,e_e,e_q,e_tp,e_node,e_peri,e_i,q_e,q_q,q_tp,q_node,q_peri,q_i,tp_e,tp_q,tp_tp,tp_node,tp_peri,tp_i,node_e,node_q,node_tp,node_node,node_peri,node_i,peri_e,peri_q,peri_tp,peri_node,peri_peri,peri_i,i_e,i_q,i_tp,i_node,i_peri,i_i
3063128,       (2000 YV1),2000 YV1,,,N,N,7.24,,,,,,,,,,,,,,,,,,,6,2459600.5,59600,2022-01-21.0000000,J2000,0.03137331407062301,43.86494985124926,42.48876100287389,0.7961340419915099,189.9523298920154,24.87923227090774,227.1028325001706,45.24113869962463,0.00339256063188972,2498773.6149181565,2129-04-23.1149182,106114.5367944309,290.525768088791,41.4832,16144.016944,37.0401,5.922,0.00044237,0.026689,0.045175,0.00027274,0.025284,0.36423,0.34891,0.027526,3.0962e-06,73.236,96.846,TNO,Otto Matic,7298.0,2000-12-16,2020-12-09,23,,,4,0.26647,,,,,,0.0006084356665288632,K00Y01V,5,231.2556899885356,21.15563662767259,189.9096659024036,0.7955840310569061,0.03377159564291029,0.003394368510508135,43.86897733222641,42.38745196849447,106058.0190057526,2000 YV1,K00Y01V,1.943232125041417E-7,-1.963935010511498E-5,.01591284530568716,4.648168693790771E-9,.0001170309639101703,-1.064435702879002E-9,-1.963935010511498E-5,.001994443492677609,-1.751653019089442,-7.385332446356769E-7,-.01233502607034536,1.059434791830649E-7,.01591284530568716,-1.751653019089442,3460.916743569514,.004412886970966927,17.21155462213898,-6.241142533581511E-5,4.648168693790771E-9,-7.385332446356769E-7,.004412886970966927,.0006387885892303286,-.0006216616329849899,6.525674290050645E-6,.0001170309639101703,-.01233502607034536,17.21155462213898,-.0006216616329849899,.09808734517084607,-7.078627043452539E-6,-1.064435702879002E-9,1.059434791830649E-7,-6.241142533581511E-5,6.525674290050645E-6,-7.078627043452539E-6,7.514456323706344E-8
3063130,       (2000 YX1),2000 YX1,,,N,N,7.06,,,,,,,,,,,,,,,,,,,6,2459600.5,59600,2022-01-21.0000000,J2000,0.07447544764296402,45.56591336339693,42.17237156839743,4.543376179804395,65.0846423802964,331.5832597325863,40.73603285233028,48.95945515839644,0.00320437956716056,2446887.888401235,1987-04-02.3884012,112346.2412784638,307.587245115575,41.1807,16026.293019,37.1996,5.998,0.00067357,0.043065,0.0093427,0.00033229,0.00076809,0.16399,0.19708,0.046272,4.5427e-06,44.032,159.27,TNO,Otto Matic,7331.0,2000-12-16,2021-01-11,22,,,4,0.24487,,,,,,0.0009451143809309458,K00Y01X,6,39.15496303960672,333.5095140605503,65.11032647509975,4.5471958184357,0.07236583483326177,0.0032063746606304,45.5673729876672,42.26985200025604,112276.3363933337,2000 YX1,K00Y01X,4.511009099857437E-7,6.120035242498323E-6,.02972619138132297,1.777090648117095E-8,.0001099592577852629,1.504555820764169E-8,6.120035242498323E-6,8.729337885142574E-5,.4361512824882652,2.515320567442527E-7,.001615956509090417,2.048975210404939E-7,.02972619138132297,.4361512824882652,2213.805787246065,.001251137002774711,8.208997094150956,.0009970214021701579,1.777090648117095E-8,2.515320567442527E-7,.001251137002774711,5.857897756754386E-7,4.05121420276068E-6,-8.280391726404581E-9,.0001099592577852629,.001615956509090417,8.208997094150956,4.05121420276068E-6,.03044171951117224,3.697392902781918E-6,1.504555820764169E-8,2.048975210404939E-7,.0009970214021701579,-8.280391726404581E-9,3.697392902781918E-6,1.108476268365852E-7
3063133,       (2000 YA2),2000 YA2,,,N,N,7.0,,,,,,,,,,,,,,,,,,,6,2459600.5,59600,2022-01-21.0000000,J2000,0.06318471535374999,44.09887581406402,41.31250089833202,1.867133755616582,146.9839495727208,169.7114764255716,115.9646489266854,46.88525072979603,0.00336560230382985,2425144.6616513263,1927-09-21.1616513,106964.5096184839,292.852866854165,40.3001,15683.589917,36.242,5.926,0.00023166,0.030747,0.026961,7.8907e-05,0.026321,0.50475,0.54835,0.03269,3.5199e-06,127.17,111.87,TNO,Otto Matic,4707.0,2000-12-17,2013-11-06,18,,,5,0.45915,,,,,,0.0006972286579286032,K00Y02A,5,118.1395998661133,167.839111858634,147.0776738832591,1.865757035481334,0.06052407507849981,0.003370224440190264,44.07824431285695,41.41044934473713,106817.81180712,2000 YA2,K00Y02A,5.079530047786152E-8,-4.002412568353119E-7,.01352581917309685,7.828802440484868E-8,4.514183987060197E-5,1.615283939898051E-10,-4.002412568353119E-7,.0007685742444518285,3.444257684493371,1.071088885739552E-5,.01394458599529627,1.395316530054087E-7,.01352581917309685,3.444257684493371,20079.33177764241,.07337520362303671,78.37721984236536,.0006956579740062227,7.828802440484868E-8,1.071088885739552E-5,.07337520362303671,.0006951172244627951,-.0004133216816266837,-2.638150223268965E-7,4.514183987060197E-5,.01394458599529627,78.37721984236536,-.0004133216816266837,.3080383237062332,3.038364447533706E-6,1.615283939898051E-10,1.395316530054087E-7,.0006956579740062227,-2.638150223268965E-7,3.038364447533706E-6,6.168304652484687E-9
3063137,       (2000 YE2),2000 YE2,,,N,N,8.26,,,,,,,,,,,,,,,,,,,6,2459600.5,59600,2022-01-21.0000000,J2000,0.2030126821297549,47.86304816906996,38.14624238536141,3.826083189695348,224.6230561946989,235.4702799215674,354.0113629337312,57.5798539527785,0.00297648394235588,2461612.4836633583,2027-07-25.9836634,120948.0739597274,331.137779492751,37.1646,14463.347382,32.9649,6.035,0.0010504,0.086631,0.018816,0.00033406,0.002837,0.17775,0.12975,0.10422,8.081e-06,38.154,328.37,TNO,Otto Matic,7330.0,2000-12-17,2021-01-11,16,,,5,0.17653,,,,,,0.0018099766586947683,K00Y02E,5,353.5176119995614,236.2424713950264,224.6573645706387,3.826757033744102,0.204590523201037,0.002971074025710231,47.94255647090935,38.13396375893075,121168.3037463002,2000 YE2,K00Y02E,1.107698478132764E-6,1.971279097972019E-5,-.03929861774155404,5.373987759208164E-8,-.0001830210908762961,4.036469940522177E-8,1.971279097972019E-5,.0003532987756931718,-.7067882178781879,9.935330146529578E-7,-.003292174505247373,7.253066238962686E-7,-.03929861774155404,-.7067882178781879,1416.669185800071,-.002018765711987212,6.599194028819991,-.001452899955254802,5.373987759208164E-8,9.935330146529578E-7,-.002018765711987212,8.051741494190743E-6,-1.743998464026357E-5,8.02761595148704E-7,-.0001830210908762961,-.003292174505247373,6.599194028819991,-1.743998464026357E-5,.03074882424804404,-7.566814411069995E-6,4.036469940522177E-8,7.253066238962686E-7,-.001452899955254802,8.02761595148704E-7,-7.566814411069995E-6,1.115823653513936E-7
3063138,       (2000 YF2),2000 YF2,,,N,N,7.0,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.07189775934441436,45.53681594898734,42.26282091457616,2.004734569472834,81.29030543603042,96.93777025779852,270.7406064056764,48.81081098339852,0.00320745139106738,2487429.2595699523,2098-03-31.7595700,112238.6456120845,307.292664235687,41.268,16060.26756,36.8068,6.012,0.00036216,0.024952,0.039097,0.00070562,0.0074042,0.26284,0.22826,0.026746,2.6363e-06,48.981,92.251,TNO,Otto Matic,5527.0,2000-12-17,2016-02-04,22,,,4,0.36901,,,,,,0.0005479522333742548,K00Y02F,5,271.5091871880784,96.54747793280421,81.29485279537457,2.006479151920291,0.0750924785528445,0.003206659026191309,45.56467901386748,42.14311433225139,112266.379761489,2000 YF2,K00Y02F,1.285668380864991E-7,-1.35625237622596E-5,.01240367834446712,3.16209571157407E-8,7.84584154079978E-5,-4.501898189848766E-9,-1.35625237622596E-5,.001490707642452534,-1.513282359667095,-3.327761180257701E-6,-.009113084467136478,4.866684323198652E-7,.01240367834446712,-1.513282359667095,1898.65445457644,.003020370640151669,10.43346428240283,-.0004738232113137677,3.16209571157407E-8,-3.327761180257701E-6,.003020370640151669,5.45851288729792E-5,-3.536736031769979E-5,-5.065554581866693E-6,7.84584154079978E-5,-.009113084467136478,10.43346428240283,-3.536736031769979E-5,.0596223899088082,2.152026491474369E-6,-4.501898189848766E-9,4.866684323198652E-7,-.0004738232113137677,-5.065554581866693E-6,2.152026491474369E-6,4.998474467111871E-7
3078284,       (2001 DB106),2001 DB106,,,N,N,6.5,,,,,,,,,,,,,,,,,,,7,2459600.5,59600,2022-01-21.0000000,J2000,0.04190717695862357,42.90162497295947,41.10373898340515,3.797663983382877,130.1798118193111,236.9974270957014,176.7823735266826,44.69951096251379,0.00350746592598126,2409198.7634593304,1884-01-23.2634593,102638.2030779914,281.008085086903,40.1048,15607.585016,36.1533,5.846,0.00036148,0.018194,0.03233,0.00042522,0.0047717,0.51442,0.56118,0.018957,2.2313e-06,160.94,65.293,TNO,Otto Matic,5159.0,2001-02-28,2015-04-15,21,,,4,0.25224,,,,,,0.00042408650048727815,K01DA6B,4,174.1097969592691,239.6106905679803,130.0756996392014,3.792472994524953,0.03686096769415992,0.003482762858568984,43.12352304130437,41.53394825162049,103366.2108559176,2001 DB106,K01DA6B,1.336276996979367E-7,-1.181487177133434E-5,.03372224148984089,6.364643146564859E-9,7.248012712010536E-5,-1.839091910060843E-9,-1.181487177133434E-5,.001093389260034127,-1.740964452783029,4.517963551644323E-7,-.002104352588889355,2.761049126096872E-7,.03372224148984089,-1.740964452783029,40123.47513136278,.02742981093774813,127.9559083275927,.00242269289052395,6.364643146564859E-9,4.517963551644323E-7,.02742981093774813,2.266176118870116E-5,7.044802006346817E-5,1.940084640061525E-6,7.248012712010536E-5,-.002104352588889355,127.9559083275927,7.044802006346817E-5,.4197590838407217,7.084171964192953E-6,-1.839091910060843E-9,2.761049126096872E-7,.00242269289052395,1.940084640061525E-6,7.084171964192953E-6,1.791617840762006E-7
3078285,       (2001 DC106),2001 DC106,,,N,N,6.4,,,,,,,,,,,,,,,,,,,8,2459600.5,59600,2022-01-21.0000000,J2000,0.05901103697808872,41.97466070090426,39.49769244614047,1.91516146027455,121.4321739074573,341.4574686203094,79.7201666425113,44.45162895566805,0.00362429285225649,2437604.4390048524,1961-10-31.9390049,99329.721596825,271.94995645948,38.5146,14988.726882,34.2839,5.791,1.8375e-05,0.0017222,0.0013889,5.4151e-05,0.0025812,0.029293,0.029613,0.0018238,2.2305e-07,6.8263,6.1131,TNO,Otto Matic,6911.0,2001-02-28,2020-01-31,63,,,3,0.86584,,,,,,4.1029515694522305e-05,K01DA6C,10,75.18124644306337,345.8795982811201,121.3754024786586,1.914369539585134,0.0611642783796924,0.003598550028171627,42.19345999642936,39.61272746340534,100040.2932241325,2001 DC106,K01DA6C,4.106568389369266E-10,5.23258369515556E-9,6.228175737479787E-5,-5.27560916853471E-11,2.456830057927894E-7,3.005646802661081E-12,5.23258369515556E-9,1.539307776649568E-6,.00716320994662399,-2.119778177200513E-8,3.073275781806999E-5,-7.546091217257158E-11,6.228175737479787E-5,.00716320994662399,37.04358047768575,-9.653706032141002E-5,.1568266510708502,-3.742239239248615E-8,-5.27560916853471E-11,-2.119778177200513E-8,-9.653706032141002E-5,6.621422038942756E-6,-7.032803127726331E-6,1.367796735321539E-7,2.456830057927894E-7,3.073275781806999E-5,.1568266510708502,-7.032803127726331E-6,.0006716242933125857,-1.370408805826292E-7,3.005646802661081E-12,-7.546091217257158E-11,-3.742239239248615E-8,1.367796735321539E-7,-1.370408805826292E-7,2.892205414153172E-9
3078286,       (2001 DD106),2001 DD106,,,N,N,7.3,,,,,,,,,,,,,,,,,,,9,2459600.5,59600,2022-01-21.0000000,J2000,0.09047455222790306,43.76955648833783,39.80952546384156,1.824442316519337,123.6129642174206,359.24364169884,57.99190084556606,47.72958751283411,0.00340365752417539,2442562.3871952705,1975-05-29.8871953,105768.5732019167,289.578571394707,38.8253,15109.642001,34.5131,5.893,0.00038881,0.036442,0.016346,0.00026801,0.0099493,0.30182,0.31612,0.039739,4.2507e-06,71.658,132.09,TNO,Otto Matic,6939.0,2001-02-28,2020-02-28,25,,,5,0.14604,,,,,,0.0008325878287048622,K01DA6D,6,55.54693135441548,1.572244595230033,123.5571560799862,1.823676278834031,0.09405478948815496,0.003378024336553853,44.01036673160829,39.87098095337038,106571.1682726537,2001 DD106,K01DA6D,1.580844168969182E-7,6.213349346179813E-6,.02734804737987667,-6.86127815510782E-8,.0001148039260281646,1.423115917712955E-9,6.213349346179813E-6,.0002571150844107129,1.124021869675241,-2.922222645752616E-6,.004724790567231272,5.351559210084353E-8,.02734804737987667,1.124021869675241,4918.803911293523,-.01272757204592988,20.6722488401782,.0002368846255513967,-6.86127815510782E-8,-2.922222645752616E-6,-.01272757204592988,9.85898232503383E-5,-.0001520448432196865,2.510166732781058E-6,.0001148039260281646,.004724790567231272,20.6722488401782,-.0001520448432196865,.08698070101599582,-1.516195219251222E-6,1.423115917712955E-9,5.351559210084353E-8,.0002368846255513967,2.510166732781058E-6,-1.516195219251222E-6,7.18454813103256E-8
3078247,       (2001 ES24),2001 ES24,,,N,N,7.4,,,,,,,,,,,,,,,,,,,9,2459600.5,59600,2022-01-21.0000000,J2000,0.06325090815486976,44.07729593676479,41.28936693975346,4.040815352959447,111.7288669888913,259.4092886159111,170.2778327324744,46.86522493377612,0.00336807426265215,2409044.063456825,1883-08-21.5634568,106886.0042642057,292.637930908161,40.2925,15680.632225,36.3435,5.913,0.00052516,0.030385,0.051568,0.00025516,0.0054551,0.15461,0.1671,0.032306,3.4827e-06,32.026,110.52,TNO,Otto Matic,6928.0,2001-03-01,2020-02-18,22,,,4,0.2249,,,,,,0.0006893571702672424,K01E24S,4,168.0706604844099,261.5485207072882,111.6407169069627,4.038262212566492,0.05820347700521783,0.003343917698292633,44.30911919566848,41.73017439544194,107658.1520483629,2001 ES24,K01E24S,2.776154201478299E-7,-2.735589256709194E-5,.00732972539200403,8.611531493159947E-8,-6.548335881954009E-5,-4.12307982733784E-9,-2.735589256709194E-5,.002700882490570989,-.6536833650757512,-8.323811980631117E-6,.006685564822431455,4.161428178951105E-7,.00732972539200403,-.6536833650757512,1096.853010234016,.004411953326713354,1.335110844973477,1.990408619187333E-5,8.611531493159947E-8,-8.323811980631117E-6,.004411953326713354,2.961309161496324E-5,-4.256971469335095E-5,1.312041554430307E-6,-6.548335881954009E-5,.006685564822431455,1.335110844973477,-4.256971469335095E-5,.02586999328330009,9.997365888069209E-8,-4.12307982733784E-9,4.161428178951105E-7,1.990408619187333E-5,1.312041554430307E-6,9.997365888069209E-8,6.509054321895824E-8
3078883,       (2001 FK185),2001 FK185,,,N,N,7.7,,,,,,,,,,,,,,,,,,,9,2459600.5,59600,2022-01-21.0000000,J2000,0.03833332015417219,43.1742566440852,41.51924404172908,1.174875622943453,56.73600529008505,176.3294657144513,355.2328980697288,44.82926924644131,0.00347429563490401,2460972.60601262,2025-10-24.1060126,103618.125177176,283.690965577484,40.5093,15765.004281,36.1086,5.876,0.00010835,0.0062486,0.0015662,0.00017561,0.0036866,0.073745,0.068379,0.0064881,7.5425e-07,19.542,22.495,TNO,Otto Matic,5814.0,2001-03-25,2017-02-23,58,,,3,0.28159,,,,,,0.0001447297645796537,K01FI5K,11,359.3992233536499,171.7894799137714,56.76438929542571,1.171070325210115,0.03943297691405532,0.00346947025014233,43.23359915347881,41.52876963614816,103762.2386256898,2001 FK185,K01FI5K,1.188018321041144E-8,1.361325231747434E-7,-.0004695698710355318,3.865047452318921E-9,-1.75239106882258E-6,-6.823710356948074E-11,1.361325231747434E-7,2.171705781360177E-6,-.02064217914573432,5.886664890875719E-8,-7.748372589273464E-5,-1.259931600640814E-9,-.0004695698710355318,-.02064217914573432,404.1398228881966,-.000515080010545142,1.51944391756801,1.464783200539895E-5,3.865047452318921E-9,5.886664890875719E-8,-.000515080010545142,1.372195356056485E-5,-1.565040005254787E-5,-6.208781646638546E-7,-1.75239106882258E-6,-7.748372589273464E-5,1.51944391756801,-1.565040005254787E-5,.005726383793559335,6.757300604933106E-7,-6.823710356948074E-11,-1.259931600640814E-9,1.464783200539895E-5,-6.208781646638546E-7,6.757300604933106E-7,3.08463653983752E-8
3078884,       (2001 FL185),2001 FL185,,,N,N,7.1,,,,,,,,,,,,,,,,,,,7,2459600.5,59600,2022-01-21.0000000,J2000,0.07027638580129698,43.86871653202866,40.78578168441607,3.560705225583813,75.53914862295333,66.62295634807863,41.23141059956802,46.95165137964123,0.00339212370030287,2447445.456657717,1988-10-10.9566577,106128.2051618154,290.563190039193,39.8004,15489.121668,35.4188,5.9,0.00036675,0.022231,0.0047602,6.1527e-05,0.0064887,0.088714,0.10546,0.023793,2.5784e-06,22.631,80.671,TNO,Otto Matic,6224.0,2001-03-26,2018-04-10,41,,,4,0.35722,,,,,,0.0005067620335728102,K01FI5L,7,39.22882001477973,68.43107927629106,75.56199248560524,3.559497819470046,0.07486979820125853,0.003366540001214964,44.11039878846074,40.80786213259165,106934.7163170728,2001 FL185,K01FI5L,1.394163101750283E-7,1.620091900000731E-6,.005051085426860569,4.867416935948925E-8,1.9563162288125E-5,2.006892263478053E-9,1.620091900000731E-6,2.046430426387778E-5,.07287995561822178,4.937927539201501E-7,.0002836208286295941,2.428538787418913E-8,.005051085426860569,.07287995561822178,308.6939636287331,.001125643583097279,1.207291250398612,8.084125296601876E-5,4.867416935948925E-8,4.937927539201501E-7,.001125643583097279,4.191010649874013E-5,-3.750863624093238E-5,-1.650774178973216E-7,1.9563162288125E-5,.0002836208286295941,1.207291250398612,-3.750863624093238E-5,.004764078070351299,4.793171829932997E-7,2.006892263478053E-9,2.428538787418913E-8,8.084125296601876E-5,-1.650774178973216E-7,4.793171829932997E-7,3.716967774681686E-9
3078892,       (2001 FT185),2001 FT185,,,N,N,7.9,,,,,,,,,,,,,,,,,,,6,2459600.5,59600,2022-01-21.0000000,J2000,0.1064217356714527,47.12180607625196,42.10702168564362,19.55937402746162,16.90017723412804,142.2621343028707,56.41701495317014,52.13659046686031,0.0030469910769848,2441084.851766137,1971-05-13.3517661,118149.3450109618,323.475277237404,41.137,16009.28629,36.7686,5.75,0.00044977,0.03552,0.016975,0.00070681,0.00040913,0.2414,0.24349,0.0393,3.4452e-06,60.924,133.59,TNO,Otto Matic,5466.0,2001-03-26,2016-03-13,13,,,4,0.21044,,,,,,0.0007537911416748745,K01FI5T,4,56.10379973809922,142.3245533222828,16.81220111975773,19.51199107849736,0.1096802572329005,0.003039962615948792,47.21550889584164,42.03689973476342,118422.5089187953,2001 FT185,K01FI5T,2.111194001773177E-7,2.999600231712907E-6,.01328368275307263,-3.998724393468053E-8,4.97940783945711E-5,-6.222515195653346E-8,2.999600231712907E-6,.0002684861050754698,.8959228804368569,-1.768187234409083E-6,.003587702692357434,-2.093517550426527E-6,.01328368275307263,.8959228804368569,3051.334014753902,-.006269092843354875,12.15576312062493,-.007695597037545023,-3.998724393468053E-8,-1.768187234409083E-6,-.006269092843354875,1.648305359231847E-7,-2.486110941278999E-5,2.101174773332935E-7,4.97940783945711E-5,.003587702692357434,12.15576312062493,-2.486110941278999E-5,.04848971949091464,-3.025690066530726E-5,-6.222515195653346E-8,-2.093517550426527E-6,-.007695597037545023,2.101174773332935E-7,-3.025690066530726E-5,4.900597986962459E-7
3092427,       (2001 FK193),2001 FK193,,,N,N,6.8,,,,,,,,,,,,,,,,,,,9,2459600.5,59600,2022-01-21.0000000,J2000,0.05564856861462959,43.91935128872466,41.47530225502404,3.512829472645663,89.87234966009997,54.52915604482164,82.28250162334159,46.36340032242526,0.00338625920646754,2435301.5622618054,1955-07-13.0622618,106312.0033198943,291.066401970963,40.4892,15757.181964,36.0978,5.909,0.00012932,0.016065,0.010868,0.00019697,0.0040962,0.25986,0.26958,0.016959,1.858e-06,66.326,58.331,TNO,Otto Matic,6617.0,2001-03-25,2019-05-07,24,,,4,0.26416,,,,,,0.0003657840912628493,K01FJ3K,6,81.28838977574038,55.1757025518087,89.85575904374585,3.513412080989219,0.05878576505244951,0.003382681875766013,43.96995952733158,41.38515181719215,106424.4328085027,2001 FK193,K01FJ3K,1.746886940586437E-8,9.330510572041098E-7,.006776503054177582,5.854169680680471E-9,2.615309208919634E-5,4.567097379575781E-10,9.330510572041098E-7,.0001149926709115462,.6813339032806203,1.609279471659567E-8,.002682787563352167,6.818033076001707E-8,.006776503054177582,.6813339032806203,4195.017364224864,.0008164460404388056,16.45100110605242,.0003916616248387484,5.854169680680471E-9,1.609279471659567E-8,.0008164460404388056,1.678148333507186E-5,-1.383791019494909E-5,-7.706120885953781E-7,2.615309208919634E-5,.002682787563352167,16.45100110605242,-1.383791019494909E-5,.06455766390844839,2.316529883652546E-6,4.567097379575781E-10,6.818033076001707E-8,.0003916616248387484,-7.706120885953781E-7,2.316529883652546E-6,3.865408004234512E-8
3120881,       (2001 FM194),2001 FM194,,,N,N,7.5,,,,,,,,,,,,,,,,,,,8,2459600.5,59600,2022-01-21.0000000,J2000,0.3645030723587054,53.96492488443339,34.29454396445066,28.73459870950805,181.8739633901726,44.64421138158404,358.5643171473414,73.63530580441612,0.00248620370070762,2460177.9598647123,2023-08-21.4598647,144799.0765589869,396.438265733024,33.3473,12977.768741,29.1599,5.356,0.00028153,0.02893,0.0032462,0.00027038,0.00014951,0.017999,0.0087522,0.039476,1.9993e-06,3.0757,116.44,TNO,Otto Matic,6650.0,2001-03-22,2019-06-06,31,,,4,0.20478,,,,,,0.0005360889515171935,K01FJ4M,8,358.7517115435916,44.2885625465114,181.7796604887468,28.68773749777509,0.3653316026000629,0.002482126039494512,54.04816450387226,34.30266194808077,145036.9539144412,2001 FM194,K01FJ4M,8.046612135988E-8,8.941771162167884E-7,-.0007873895418582929,4.494760463921431E-9,-4.599222795656939E-6,2.626858548692247E-8,8.941771162167884E-7,1.033420795260677E-5,-.009387801104930496,5.136964695795798E-8,-5.496253450542547E-5,3.003353136057486E-7,-.0007873895418582929,-.009387801104930496,8.764601295301734,-4.622806063229728E-5,.05137645800288321,-.0002703126429153976,4.494760463921431E-9,5.136964695795798E-8,-4.622806063229728E-5,2.262666991977657E-8,-2.901311874294191E-7,2.675439641309308E-8,-4.599222795656939E-6,-5.496253450542547E-5,.05137645800288321,-2.901311874294191E-7,.0003012305990230691,-1.603946636511034E-6,2.626858548692247E-8,3.003353136057486E-7,-.0002703126429153976,2.675439641309308E-8,-1.603946636511034E-6,7.354082194282583E-8
